département;Ville;longitude;Latitude
58;SAVIGNY-POIL-FOL;3.85;46.7833
58;TRACY-SUR-LOIRE;2.88333;47.3167
58;SERMOISE-SUR-LOIRE;3.185;46.9517
58;AUNAY-EN-BAZOIS;3.7;47.1167
58;HERY;3.58333;47.2667
58;LA CHAPELLE-SAINT-ANDRE;3.35;47.4
58;ASNOIS;3.6;47.4
58;LA MAISON-DIEU;3.65;47.4167
58;MURLIN;3.18333;47.2
58;ENTRAINS-SUR-NOHAIN;3.25;47.45
58;TEIGNY;3.66667;47.3833
58;NOLAY;3.31667;47.1167
58;VILLAPOURCON;3.95;46.95
58;MONTREUILLON;3.78333;47.1667
58;SOUGY-SUR-LOIRE;3.4;46.85
58;SAUVIGNY-LES-BOIS;3.26667;46.9667
58;CHALLUY;3.15;46.95
58;SAINT-PERE;2.96028;47.412
58;PLANCHEZ;4.01667;47.1333
58;LA MARCHE;3.03333;47.1333
58;SAINT-GERMAIN-DES-BOIS;3.51667;47.3833
58;GIEN-SUR-CURE;4.1;47.1333
58;SAINT-VERAIN;3.05;47.4833
58;AZY-LE-VIF;3.23333;46.7833
58;SAINT-SULPICE;3.35;47.05
58;SAINT-GRATIEN-SAVIGNY;3.66667;46.8833
58;BAZOCHES;3.78333;47.3833
58;CHEVROCHES;3.55;47.45
58;DEVAY;3.55;46.8
58;SAINCAIZE-MEAUCE;3.08333;46.9167
58;VARENNES-VAUZELLES;3.14639;47.0123
58;ARTHEL;3.41667;47.2333
58;VARZY;3.38333;47.3667
58;BEAULIEU;3.53333;47.25
58;SAXI-BOURDON;3.48333;47.05
58;LA FERMETE;3.33333;46.9667
58;LUTHENAY-UXELOUP;3.26667;46.85
58;BEUVRON;3.5;47.3667
58;MONTIGNY-AUX-AMOGNES;3.28333;47.0167
58;MONCEAUX-LE-COMTE;3.66667;47.3333
58;GRENOIS;3.53333;47.3167
58;MILLAY;3.98333;46.8333
58;POUQUES-LORMES;3.78333;47.3167
58;SAINT-BONNOT;3.31667;47.25
58;SERMAGES;3.85;47.0167
58;CORANCY;3.95;47.1
58;CORVOL-L'ORGUEILLEUX;3.4;47.4333
58;SAINT-DIDIER;3.61667;47.35
58;BRINAY;3.7;47
58;LYS;3.6;47.35
58;VARENNES-LES-NARCY;3.06667;47.2333
58;SAINT-REVERIEN;3.5;47.2167
58;TALON;3.56667;47.3333
58;POUILLY-SUR-LOIRE;2.95;47.2833
58;LA CHARITE-SUR-LOIRE;3.01889;47.177
58;SAINT-FIRMIN;3.4;47.05
58;SAINT-BENIN-D'AZY;3.4;47
58;NEVERS;3.16667;46.9833
58;CHAUMOT;3.64695;47.2564
58;CORVOL-D'EMBERNARD;3.4;47.2833
58;VAUCLAIX;3.81667;47.2333
58;TANNAY;3.6;47.35
58;CHAMPLIN;3.43333;47.2333
58;CHAZEUIL;3.4;47.2833
58;OUROUX-EN-MORVAN;3.94556;47.1859
58;VILLIERS-LE-SEC;3.43333;47.3833
58;BONA;3.41667;47.0667
58;BULCY;3.03333;47.25
58;MONTENOISON;3.43333;47.2167
58;MICHAUGUES;3.51667;47.2667
58;CHAMPVERT;3.51667;46.8333
58;VILLE-LANGY;3.5;46.95
58;DUN-LES-PLACES;4;47.2833
58;PREPORCHE;3.85;46.9167
58;VILLIERS-SUR-YONNE;3.58333;47.4167
58;POUGUES-LES-EAUX;3.1;47.0667
58;CHATIN;3.86667;47.1
58;GUERIGNY;3.2;47.0833
58;COLMERY;3.25;47.35
58;LIMON;3.38333;46.9667
58;SAINT-FRANCHY;3.46667;47.1333
58;CIZELY;3.48333;47
58;CHAULGNES;3.1;47.1333
58;MOULINS-ENGILBERT;3.81667;46.9833
58;PAZY;3.63333;47.2333
58;COULANGES-LES-NEVERS;3.18333;47
58;CHARRIN;3.6;46.7833
58;ARQUIAN;2.98333;47.55
58;FACHIN;3.96667;47
58;SAINT-JEAN-AUX-AMOGNES;3.33333;47.0167
58;GIMOUILLE;3.08333;46.95
58;BILLY-SUR-OISY;3.41667;47.4833
58;SAINT-OUEN-SUR-LOIRE;3.30278;46.8917
58;TINTURY;3.58333;47
58;CORBIGNY;3.66667;47.25
58;BEAUMONT-SARDOLLES;3.4;46.9333
58;BRASSY;3.93333;47.2667
58;FOURCHAMBAULT;3.08333;47.0167
58;FLETY;3.9;46.7833
58;TROIS-VEVRES;3.41667;46.9167
58;LAMENAY-SUR-LOIRE;3.56667;46.7667
58;ARMES;3.55;47.4667
58;CHASNAY;3.18333;47.25
58;BREUGNON;3.45;47.4333
58;BITRY;3.08333;47.4833
58;TOURY-SUR-JOUR;3.25;46.7333
58;EPIRY;3.71667;47.1833
58;SEMELAY;3.85;46.85
58;PREMERY;3.33333;47.1667
58;RAVEAU;3.08333;47.1833
58;LANGERON;3.08333;46.8167
58;NUARS;3.68333;47.3833
58;POUSSEAUX;3.53333;47.5167
58;LUZY;3.96667;46.7833
58;OUROUER;3.3;47.0667
59;SALESCHES;3.58333;50.2
59;REXPOEDE;2.53333;50.9333
59;BERGUES;2.43333;50.9667
59;BUSIGNY;3.46667;50.0333
59;PROUVY;3.45;50.3167
59;BERMERIES;3.76667;50.2833
59;WALLON-CAPPEL;2.48333;50.7333
59;ARNEKE;2.41667;50.8333
59;FRESSIES;3.2;50.25
59;DIMECHAUX;4.03333;50.2
59;DEHERIES;3.31667;50.05
59;CERFONTAINE;4.03333;50.2667
59;RAMILLIES;3.25;50.2
59;ECLAIBES;3.93333;50.2
59;WAZIERS;3.11667;50.3833
59;FLAUMONT-WAUDRECHIES;3.96861;50.1262
59;DOURLERS;3.93333;50.1667
59;ESWARS;3.26667;50.2167
59;MAZINGHIEN;3.6;50.05
59;HOUTKERQUE;2.6;50.8833
59;CONDE-SUR-L'ESCAUT;3.58333;50.45
59;LANDRECIES;3.7;50.1333
59;WATTEN;2.21667;50.8333
59;EPPE-SAUVAGE;4.18333;50.1167
59;CRESPIN;3.65;50.4167
59;LIGNY-EN-CAMBRESIS;3.37917;50.0998
59;HAUSSY;3.48333;50.2167
59;SAINGHIN-EN-WEPPES;2.9;50.55
59;BAS-LIEU;3.95;50.1333
59;ROUBAIX;3.16667;50.7
59;COUTICHES;3.2;50.45
59;IWUY;3.31667;50.2333
59;VENDEGIES-SUR-ECAILLON;3.51667;50.2667
59;GOUZEAUCOURT;3.11667;50.05
59;FLETRE;2.65;50.75
59;HECQ;3.63333;50.1833
59;VIESLY;3.46667;50.15
59;SAINT-AUBERT;3.41667;50.2167
59;RIEUX-EN-CAMBRESIS;3.35;50.2
59;WATTRELOS;3.21667;50.7
59;VILLENEUVE-D'ASCQ;3.14167;50.6833
59;LAROUILLIES;3.93333;50.0333
59;WERVICQ-SUD;3.05;50.7667
59;TRITH-SAINT-LEGER;3.48333;50.3167
59;HELESMES;3.36667;50.3667
59;RONCQ;3.11667;50.75
59;SEBOURG;3.65;50.35
59;BAUVIN;2.88333;50.5167
59;DOMPIERRE-SUR-HELPE;3.86667;50.1417
59;ANOR;4.1;50
59;FOURMIES;4.05;50
59;THIVENCELLE;3.63667;50.4417
59;LA GROISE;3.68333;50.0833
59;CAESTRE;2.6;50.75
59;MONTIGNY-EN-CAMBRESIS;3.41667;50.1
59;GENECH;3.21667;50.5333
59;LILLE;3.06667;50.6333
59;MORTAGNE-DU-NORD;3.45;50.5
59;MARQUETTE-EN-OSTREVANT;3.26667;50.2833
59;BELLAING;3.43333;50.3667
59;HEM-LENGLET;3.23333;50.25
59;ENGLEFONTAINE;3.65;50.1833
59;RUESNES;3.58333;50.2667
59;LOURCHES;3.35;50.3167
59;FRETIN;3.13333;50.55
59;FRELINGHIEN;2.93333;50.7167
59;HERLIES;2.85;50.5667
59;AUBRY-DU-HAINAUT;3.46084;50.37
59;BOUSSIERES-SUR-SAMBRE;3.88333;50.2333
59;BAVAY;3.78333;50.3
59;CAMPHIN-EN-CAREMBAULT;2.98333;50.5167
59;MARQUETTE-LEZ-LILLE;3.06611;50.6759
59;ARTRES;3.55;50.3
59;LA FLAMENGRIE;3.71667;50.3167
59;MARETZ;3.41667;50.05
59;ZUYTPEENE;2.43333;50.8
59;AVESNES-LES-AUBERT;3.38333;50.2
59;AIBES;4.1;50.2333
59;WULVERDINGHE;2.25;50.8333
59;WATTIGNIES-LA-VICTOIRE;4.01667;50.2
59;BEAURIEUX;4.11667;50.1833
59;HAVELUY;3.4;50.35
59;STEENVOORDE;2.58333;50.8
59;AUDIGNIES;3.81667;50.2833
59;WARGNIES-LE-GRAND;3.65;50.3167
59;FRASNOY;3.68333;50.2667
59;BROXEELE;2.31667;50.8333
59;RENESCURE;2.36667;50.7333
59;THIENNES;2.46667;50.65
59;POMMEREUIL;3.6;50.1
59;LANNOY;3.21667;50.6667
59;QUIEVELON;4.08333;50.2333
59;MONS-EN-BAROEUL;3.10778;50.642
59;MARCQ-EN-OSTREVENT;3.25;50.2833
59;AUBERCHICOURT;3.23333;50.3333
59;SAINT-JANS-CAPPEL;2.71667;50.7667
59;WATTIGNIES;3.05;50.5833
59;WALINCOURT-SELVIGNY;3.33584;50.0689
59;COURCHELETTES;3.05;50.35
59;ROEULX;3.33333;50.3
59;MONTRECOURT;3.45;50.2333
59;ELINCOURT;3.36667;50.05
59;LOUVIL;3.2;50.55
59;MASTAING;3.3;50.3
59;JOLIMETZ;3.68333;50.2333
59;RADINGHEM-EN-WEPPES;2.91667;50.6167
59;SIN-LE-NOBLE;3.11667;50.3667
59;FLINES-LES-MORTAGNE;3.46639;50.507
59;WYLDER;2.5;50.9167
59;BERSEE;3.15;50.4833
59;SAINT-GEORGES-SUR-L'AA;2.16667;50.9667
59;OBRECHIES;4.03333;50.2167
59;VILLERS-EN-CAUCHIES;3.4;50.2167
59;MONCHECOURT;3.21667;50.3
59;ANICHE;3.25;50.3333
59;BEAUMONT-EN-CAMBRESIS;3.45;50.1167
59;ATTICHES;3.05;50.5167
59;ROUSIES;4;50.2667
59;LOUVIGNIES-QUESNOY;3.63333;50.2333
59;LEFFRINCKOUCKE;2.46667;51.0333
59;WANNEHAIN;3.26667;50.5667
59;HAULCHIN;3.43333;50.3167
59;LA BASSEE;2.8;50.5333
59;AUBENCHEUL-AU-BAC;3.16667;50.25
59;LOOS;3.01667;50.6167
59;HAUT-LIEU;3.9125;50.1014
59;CATILLON-SUR-SAMBRE;3.63333;50.0667
59;FRESSAIN;3.2;50.2833
59;CROIX-CALUYAU;3.58333;50.15
59;ETH;3.66667;50.3167
59;HASNON;3.38333;50.4167
59;THUN-L'EVEQUE;3.28333;50.2333
59;WARLAING;3.33333;50.4167
59;SOCX;2.41667;50.9333
59;MILLONFOSSE;3.4;50.4333
59;CARNIERES;3.35;50.1667
59;ESQUERCHIN;3.01667;50.3667
59;FRESNES-SUR-ESCAUT;3.58333;50.4333
59;CROCHTE;2.38333;50.9333
59;NEUVILLY;3.51667;50.1333
59;MARESCHES;3.58333;50.3
59;CARNIN;2.96667;50.5167
59;ORSINVAL;3.63333;50.2667
59;LES RUES-DES-VIGNES;3.23333;50.0833
59;PROVILLE;3.2;50.1667
59;BUGNICOURT;3.15;50.3
59;QUAEDYPRE;2.46667;50.9333
59;LE CATEAU-CAMBRESIS;3.54111;50.1053
59;ARMBOUTS-CAPPEL;2.35;50.9833
59;LIESSIES;4.08333;50.1167
59;HOYMILLE;2.45;50.9833
59;HAUCOURT-EN-CAMBRESIS;3.35;50.1
59;HALLUIN;3.13333;50.7833
59;MONS-EN-PEVELE;3.10223;50.4795
59;GOEULZIN;3.1;50.3167
59;SOLRINNES;4.06667;50.2
59;FROMELLES;2.85;50.6
59;BERELLES;4.1;50.2167
59;SOLESMES;3.5;50.1833
59;FERIN;3.06667;50.3333
59;SAMEON;3.33333;50.4833
59;NOYELLES-SUR-ESCAUT;3.18195;50.1384
59;ROOST-WARENDIN;3.08333;50.4167
59;BOURBOURG;2.2;50.95
59;BAVINCHOVE;2.46667;50.7833
59;BOUSIES;3.61667;50.15
59;ODOMEZ;3.55;50.45
59;REJET-DE-BEAULIEU;3.61667;50.0333
59;MORBECQUE;2.51667;50.7
59;CLARY;3.4;50.0833
59;RIEULAY;3.26667;50.3833
59;HASPRES;3.41667;50.25
59;NOYELLES-SUR-SELLE;3.38333;50.2833
59;VICQ;3.6;50.4167
59;VALENCIENNES;3.53333;50.35
59;NEUVILLE-SUR-ESCAUT;3.35389;50.2998
59;BAISIEUX;3.25;50.6
59;BEAUFORT;3.96667;50.2167
59;LA MADELEINE;3.06667;50.65
59;EECKE;2.6;50.7833
59;MOUCHIN;3.28333;50.5167
59;RUMEGIES;3.35;50.4833
59;ARLEUX;3.1;50.2833
59;BISSEZEELE;2.41667;50.9167
59;PERONNE-EN-MELANTOIS;3.16667;50.5667
59;VOLCKERINCKHOVE;2.3;50.8333
59;FERRIERE-LA-PETITE;4.01667;50.2333
59;WARHEM;2.5;50.9833
59;SASSEGNIES;3.8;50.1833
59;HAMEL;3.08333;50.2833
59;TAISNIERES-SUR-HON;3.85;50.3167
59;LOON-PLAGE;2.21667;50.9833
59;RUBROUCK;2.35;50.8333
59;WORMHOUT;2.46667;50.8833
59;LOUVROIL;3.96667;50.2667
59;LYS-LEZ-LANNOY;3.21445;50.6714
59;ENNEVELIN;3.13333;50.5333
59;QUESNOY-SUR-DEULE;3;50.7167
59;SPYCKER;2.31667;50.9667
59;PERENCHIES;2.96667;50.6667
59;SAINT-AYBERT;3.65;50.45
59;NEUF-BERQUIN;2.66667;50.65
59;PETITE-FORET;3.48333;50.3667
59;COLLERET;4.08333;50.25
59;SEMOUSIES;3.96667;50.1667
59;RAMOUSIES;4.03333;50.1167
59;BOUSBECQUE;3.08333;50.7667
59;SAINT-SAULVE;3.55;50.3667
59;WARGNIES-LE-PETIT;3.66667;50.3
59;MARPENT;4.08333;50.3
59;HOLQUE;2.2;50.85
59;LOFFRE;3.16667;50.35
59;SOLRE-LE-CHATEAU;4.08333;50.1667
59;LEZENNES;3.11667;50.6167
59;LE FAVRIL;3.73333;50.1
59;LANDAS;3.3;50.4833
59;AVESNELLES;3.95;50.1167
59;LIMONT-FONTAINE;3.93333;50.2
59;WASNES-AU-BAC;3.26667;50.2667
59;PONT-A-MARCQ;3.11667;50.5167
59;ESTRUN;3.28333;50.25
59;METEREN;2.7;50.7333
59;AMFROIPRET;3.73333;50.2833
59;BEVILLERS;3.38333;50.15
59;TILLOY-LEZ-CAMBRAI;3.22084;50.1956
59;LEVAL;3.83333;50.1833
59;AIX;3.28333;50.4833
59;TOURMIGNIES;3.08333;50.5
59;ELESMES;4.01667;50.3
59;WIGNEHIES;4;50.0167
59;SANTES;2.95;50.6
59;HERRIN;2.96667;50.55
59;OHAIN;4.11667;50.05
59;DEULEMONT;2.95;50.7333
59;SAINT-VAAST-EN-CAMBRESIS;3.42417;50.1926
59;HONDEGHEM;2.51667;50.7667
59;PROVIN;2.91667;50.5167
59;SAINT-MOMELIN;2.25;50.8
59;PRADELLES;2.6;50.7333
59;BORRE;2.58333;50.7333
59;HAZEBROUCK;2.53333;50.7167
59;ONNAING;3.6;50.3833
59;MARQUILLIES;2.86667;50.55
59;POTELLE;3.66334;50.2342
59;CANTIN;3.11667;50.3
59;ROMBIES-ET-MARCHIPONT;3.65;50.3667
59;SERANVILLERS-FORENVILLE;3.28056;50.1237
59;CHERENG;3.21667;50.6167
59;ESNES;3.31667;50.1
59;EMERCHICOURT;3.25;50.3167
59;WAMBAIX;3.3;50.1333
59;EMMERIN;3;50.6
59;SALOME;2.83333;50.5333
59;COUSOLRE;4.15;50.25
59;TEMPLEUVE;3.16667;50.5333
59;LAUWIN-PLANQUE;3.05;50.3833
59;HERIN;3.45;50.35
59;BRUAY-SUR-L'ESCAUT;3.53333;50.3833
59;SAINT-REMY-DU-NORD;3.91667;50.2333
59;NIEURLET;2.28333;50.7833
59;MONCEAU-SAINT-WAAST;3.85;50.1667
59;GHYVELDE;2.53333;51.05
59;VILLERS-GUISLAIN;3.15;50.0333
59;ESCAUTPONT;3.56667;50.4167
59;HOUPLINES;2.91667;50.7
59;VIEUX-CONDE;3.33333;50.4833
59;FOREST-SUR-MARQUE;3.18333;50.6333
59;LESQUIN;3.11667;50.5833
59;BAMBECQUE;2.55;50.9
59;SAULTAIN;3.58333;50.3333
59;DIMONT;4.01667;50.1833
59;ALLENNES-LES-MARAIS;2.95;50.5333
59;ESCARMAIN;3.55;50.2333
59;CAPINGHEM;2.96667;50.65
59;SAULZOIR;3.45;50.2333
59;MAING;3.48333;50.3
59;GRAVELINES;2.125;50.9833
59;HAUTMONT;3.93333;50.25
59;THUN-SAINT-AMAND;3.45;50.4667
59;MASNIERES;3.21667;50.1167
59;RAILLENCOURT-SAINTE-OLLE;3.16834;50.1917
59;ABANCOURT;3.21667;50.2333
59;ROMERIES;3.53333;50.2
59;STAPLE;2.45;50.75
59;AULNOYE-AYMERIES;3.83333;50.2
59;NOYELLES-LES-SECLIN;3.01667;50.5833
59;WARNETON;2.9525;50.7473
59;FONTAINE-AU-BOIS;3.65;50.15
59;ROBERSART;3.63333;50.15
59;SAINT-REMY-CHAUSSEE;3.86667;50.1667
59;BAIVES;4.18333;50.0667
59;SAINT-ANDRE-LEZ-LILLE;3.04389;50.6603
59;BAZUEL;3.58333;50.1
59;RAIMBEAUCOURT;3.08333;50.4333
59;WAHAGNIES;3.03333;50.4833
59;RIBECOURT-LA-TOUR;3.11667;50.1
59;LECLUSE;3.03333;50.2667
59;LA LONGUEVILLE;3.86667;50.2833
59;BEAUCAMPS-LIGNY;2.91667;50.6
59;FLOURSIES;3.96667;50.1833
59;OOST-CAPPEL;2.6;50.9167
59;BOESEGHEM;2.45;50.6667
59;DON;2.91667;50.55
59;HOUDAIN-LEZ-BAVAY;3.78333;50.3167
59;ENGLOS;2.96667;50.6333
59;VILLEREAU;3.66667;50.25
59;HALLENNES-LEZ-HAUBOURDIN;2.95945;50.6134
59;BRUILLE-LEZ-MARCHIENNES;3.25;50.3667
59;QUIEVRECHAIN;3.66667;50.3833
59;MAIRIEUX;3.98333;50.3167
59;WANDIGNIES-HAMAGE;3.31667;50.4
59;CHEMY;2.98333;50.5333
59;PREUX-AU-BOIS;3.65;50.1667
59;TRESSIN;3.2;50.6
59;GODEWAERSVELDE;2.65;50.8
59;MAUBEUGE;3.96667;50.2833
59;FAUMONT;3.13333;50.4667
59;CURGIES;3.6;50.3333
59;SANCOURT;3.2;50.2167
59;LIEU-SAINT-AMAND;3.35;50.2667
59;FOURNES-EN-WEPPES;2.88333;50.5833
59;WAVRECHAIN-SOUS-FAULX;3.28333;50.2667
59;CAGNONCLES;3.3;50.1833
59;MERVILLE;2.63333;50.6333
59;ZEGERSCAPPEL;2.38611;50.8878
59;BRUNEMONT;3.13333;50.2667
59;TOURCOING;3.15;50.7167
59;WICRES;2.86667;50.5667
59;MONTAY;3.55;50.1167
59;NOMAIN;3.25;50.5
59;BRY;3.68333;50.3167
59;CAUDRY;3.41667;50.1333
59;PONT-SUR-SAMBRE;3.83333;50.2167
59;SAILLY-LEZ-CAMBRAI;3.16667;50.2
59;BRAY-DUNES;2.51667;51.0833
59;NEUVILLE-EN-FERRAIN;3.15;50.75
59;BERSILLIES;4;50.3167
59;JEUMONT;4.1;50.3
59;BOUVIGNIES;3.25;50.4333
59;GRUSON;3.21667;50.6
59;MOUSTIER-EN-FAGNE;4.18333;50.1
59;BOUSIGNIES;3.35;50.4333
59;NOORDPEENE;2.4;50.8
59;BOLLEZEELE;2.33333;50.8667
59;TERDEGHEM;2.53333;50.8
59;LALLAING;3.16667;50.3833
59;CASSEL;2.48333;50.8
59;COUDEKERQUE-BRANCHE;2.4;51.0333
59;LOCQUIGNOL;3.71667;50.2
59;CAULLERY;3.36667;50.0833
59;PREMESQUES;2.95;50.65
59;QUIEVY;3.41667;50.1667
59;ANNOEULLIN;2.93333;50.5333
59;BEAUVOIS-EN-CAMBRESIS;3.38333;50.1333
59;HONDSCHOOTE;2.58333;50.9833
59;BLARINGHEM;2.4;50.7
59;BOUSSIERES-EN-CAMBRESIS;3.36667;50.15
59;ECUELIN;3.91667;50.2
59;UXEM;2.48333;51.0167
59;WILLIES;4.1;50.1167
59;SAINT-PIERRE-BROUCK;2.18333;50.9
59;ESTREES;3.06667;50.3
59;HARDIFORT;2.48333;50.8167
59;CREVECOEUR-SUR-L'ESCAUT;3.25;50.1
59;ZERMEZEELE;2.45;50.8333
59;ANNEUX;3.11667;50.15
59;EBBLINGHEM;2.4;50.7333
59;NIVELLE;3.46723;50.4725
59;FENAIN;3.3;50.3667
59;FLESQUIERES;3.11667;50.1167
59;SAINT-WAAST;3.74834;50.3048
59;PREUX-AU-SART;3.68333;50.2833
59;BEUGNIES;4.01667;50.1667
59;ESTOURMEL;3.33333;50.1333
59;TRELON;4.1;50.0667
59;ORS;3.63333;50.1
59;HESTRUD;4.13333;50.2
59;ERRE;3.31667;50.3667
59;BUYSSCHEURE;2.33333;50.8
59;FECHAIN;3.21667;50.2667
59;SAILLY-LEZ-LANNOY;3.22361;50.647
59;CROIX;3.15;50.6667
59;ESTREUX;3.6;50.35
59;SAINT-SYLVESTRE-CAPPEL;2.55;50.7667
59;ANZIN;3.5;50.3667
59;MILLAM;2.25;50.85
59;ESCOBECQUES;2.93333;50.6167
59;DRINCHAM;2.31667;50.9
59;HANTAY;2.86667;50.5333
59;LOMPRET;3;50.6667
59;COMINES;3.01667;50.7667
59;MARLY;3.55;50.35
59;PECQUENCOURT;3.21667;50.3833
59;CAPPELLE-BROUCK;2.22222;50.902
59;BOESCHEPE;2.7;50.8
59;RONCHIN;3.1;50.6
59;THUMERIES;3.05;50.4833
59;OXELAERE;2.48333;50.7833
59;RAUCOURT-AU-BOIS;3.65;50.2167
59;BIERNE;2.41667;50.9667
59;BONDUES;3.1;50.7
59;AVELIN;3.08333;50.5333
59;ANSTAING;3.2;50.6
59;WINNEZEELE;2.55;50.8333
59;OISY;3.43333;50.35
59;SERCUS;2.45;50.7
59;ASSEVENT;4.01667;50.2833
59;BROUCKERQUE;2.28333;50.95
59;VILLERS-POL;3.61667;50.2833
59;OCHTEZEELE;2.4;50.8167
59;LA SENTINELLE;3.48333;50.35
59;DUNKERQUE;2.36667;51.05
59;SAINT-MARTIN-SUR-ECAILLON;3.53333;50.25
59;CLAIRFAYTS;4.11667;50.15
59;DOUCHY-LES-MINES;3.38333;50.3
59;CAUROIR;3.3;50.1667
59;BANTIGNY;3.23333;50.2333
59;VENDEGIES-AU-BOIS;3.58333;50.1833
59;HORDAIN;3.31667;50.2667
59;ROUCOURT;3.15;50.3333
59;INCHY;3.46667;50.1167
59;BOUVINES;3.18333;50.5833
59;FERRIERE-LA-GRANDE;4;50.25
59;GUSSIGNIES;3.75;50.3333
59;WALLERS-EN-FAGNE;4.16667;50.0667
59;ESCAUDAIN;3.35;50.3333
59;RAINSARS;4;50.0667
59;QUAROUBLE;3.61667;50.3833
59;VERCHAIN-MAUGRE;3.48333;50.2667
59;ESCAUDOEUVRES;3.26667;50.2
59;FONTAINE-AU-PIRE;3.36667;50.1333
59;STEENE;2.38333;50.95
59;HONNECHY;3.45;50.0667
59;FLINES-LEZ-RACHES;3.18306;50.4267
59;PAILLENCOURT;3.28333;50.25
59;TOUFFLERS;3.23333;50.6667
59;COBRIEUX;3.23333;50.55
59;BRIASTRE;3.48333;50.1667
59;MOEUVRES;3.06667;50.15
59;ABSCON;3.3;50.3333
59;ETROEUNGT;3.93333;50.05
59;SAINT-AMAND-LES-EAUX;3.43333;50.4333
59;DOUAI;3.06667;50.3667
59;BRUILLE-SAINT-AMAND;3.5;50.4667
59;DOIGNIES;3;50.1167
59;ERQUINGHEM-LYS;2.85;50.6833
59;ORCHIES;3.23333;50.4667
59;VILLERS-PLOUICH;3.13333;50.0833
59;BEUVRY-LA-FORET;3.28695;50.4595
59;LE MAISNIL;2.88333;50.6167
59;CANTAING-SUR-ESCAUT;3.16667;50.15
59;CARTIGNIES;3.85;50.1
59;LYNDE;2.41667;50.7167
59;LEDRINGHEM;2.43333;50.85
59;NEUVILLE-SAINT-REMY;3.23333;50.1833
59;WALLERS;3.4;50.3667
59;GRAND-FORT-PHILIPPE;2.10833;51
59;MONCHAUX-SUR-ECAILLON;3.46667;50.2833
59;BERTRY;3.45;50.0833
59;NIEPPE;2.83333;50.7
59;LA GORGUE;2.7;50.6333
59;BERTHEN;2.7;50.7833
59;BACHY;3.26667;50.55
59;TILLOY-LEZ-MARCHIENNES;3.31667;50.4333
59;CHATEAU-L'ABBAYE;3.46667;50.4833
59;HON-HERGIES;3.83333;50.3333
59;BOUSIGNIES-SUR-ROC;4.18333;50.2667
59;PHALEMPIN;3.01667;50.5167
59;GHISSIGNIES;3.61667;50.2333
59;FELLERIES;4.03333;50.15
59;BLECOURT;3.21667;50.2167
59;MAULDE;3.43333;50.5
59;SAINT-AUBIN;3.91889;50.1723
59;PRESEAU;3.56667;50.3167
59;BERLAIMONT;3.81667;50.2
59;TAISNIERES-EN-THIERACHE;3.81667;50.15
59;GONNELIEU;3.15;50.05
59;RACHES;3.13333;50.4167
59;SAINTE-MARIE-CAPPEL;2.51667;50.7833
59;THIANT;3.45;50.3
59;BOURSIES;3.01667;50.1333
59;STRAZEELE;2.63333;50.7167
59;ARMENTIERES;2.88333;50.6833
59;VERTAIN;3.53333;50.2167
59;WASQUEHAL;3.15;50.6667
59;ERQUINGHEM-LE-SEC;2.93333;50.6167
59;ILLIES;2.83333;50.5667
59;MOUVAUX;3.13333;50.7
59;VIEUX-RENG;4.05;50.3333
59;SECLIN;3.03333;50.55
59;VIEUX-MESNIL;3.86667;50.25
59;NEUVILLE-EN-AVESNOIS;3.58333;50.2
59;MERCKEGHEM;2.28333;50.8667
59;SEPMERIES;3.56667;50.2833
59;SAINT-PYTHON;3.48333;50.1833
59;AWOINGT;3.28333;50.15
59;MERRIS;2.66667;50.7167
59;HORNAING;3.33333;50.3667
59;ANHIERS;3.15;50.4
59;SARS-ET-ROSIERES;3.33333;50.45
59;ZUYDCOOTE;2.5;51.0667
59;MARCOING;3.18333;50.1167
59;LAMBERSART;3.03333;50.65
59;QUERENAING;3.51667;50.2833
59;BAILLEUL;2.73333;50.7333
59;AUBIGNY-AU-BAC;3.16667;50.2667
59;WILLEMS;3.23333;50.6333
59;VILLERS-AU-TERTRE;3.18333;50.3
59;GONDECOURT;2.98333;50.55
59;BOUSSOIS;4.05;50.2833
59;MAROILLES;3.75;50.1333
59;SAINT-SOUPLET;3.53333;50.05
59;CAMBRAI;3.23333;50.1667
59;SEQUEDIN;2.98333;50.6167
59;FLOYON;3.9;50.0333
59;MARCQ-EN-BAROEUL;3.08333;50.6667
59;ECAILLON;3.21667;50.35
59;HAVERSKERQUE;2.53333;50.6333
59;MONTIGNY-EN-OSTREVENT;3.18695;50.3667
59;ESTAIRES;2.71667;50.6333
59;NEUF-MESNIL;3.9;50.2667
59;CYSOING;3.21667;50.5667
59;JENLAIN;3.61667;50.3167
59;SAINS-DU-NORD;4;50.1
59;FAMARS;3.51667;50.3167
59;TROISVILLES;3.46667;50.1
59;THUN-SAINT-MARTIN;3.3;50.2167
59;VIEUX-BERQUIN;2.63333;50.7
59;NAVES;3.3;50.2
59;LAMBRES-LEZ-DOUAI;3.06778;50.3531
59;GOGNIES-CHAUSSEE;3.95;50.3333
59;DENAIN;3.38333;50.3333
59;VILLERS-OUTREAUX;3.3;50.0333
59;COUDEKERQUE-VILLAGE;2.41667;51
59;GUESNAIN;3.15;50.35
59;BETTRECHIES;3.75;50.3167
59;MAUROIS;3.45;50.0667
59;MONCHEAUX;3.08333;50.45
59;CAPPELLE-EN-PEVELE;3.16667;50.5167
59;SAINGHIN-EN-MELANTOIS;3.16667;50.5833
59;BRILLON;3.33333;50.4333
59;LEDERZEELE;2.28333;50.8167
